1.104464660378917387e+02
1.459597130732741732e+02
1.931872265016621952e+02
1.247490330357492354e+02
1.612669090120001556e+02
4.744428166908564037e+01
2.218244853208514940e+02
2.124983885758589679e+02
1.059792319763765960e+02
1.529720957048533023e+02
1.352011750642911458e+01
1.505656580607621606e+02
1.917831992098032003e+02
2.152081992118056917e+02
2.629697129340959805e+01
1.002308713685790593e+02
6.617380219370641470e+00
1.828264263248360351e+02
1.413654761093621914e+02
8.804357696709763559e+01
1.394251032152189111e+02
1.333627360652833431e+02
9.054310659133872718e+01
1.016068440677275504e+02
7.024307659284289684e+01
1.143145414354590201e+02
1.101581028393456450e+02
1.020523189956145416e+02
1.612097676182970076e+02
1.870033314799149764e+02
4.865251540017963094e+01
1.797019107865564536e+02
1.652537538319394628e+02
1.949337473030414856e+02
1.822260218975792441e+02
2.610774943581460548e+02
6.080627328234335494e+01
1.357107910611630075e+01
4.651315537390772903e+01
1.649380610366404198e+02
4.427741525754570517e+01
1.623805160686962097e+02
9.250619926923319269e+01
5.903955878011532121e+01
2.562353424872798655e+02
9.072211642699120659e+01
1.306580557327313556e+02
8.705690931977750324e+01
1.508784644557372303e+02
6.330746477860266452e+01
1.946922051234702877e+01
3.690423376436671532e+01
1.528187392557005069e+02
1.141700529076542807e+02
6.781780594471163681e+01
4.614328954063108057e+01
2.186056732053182543e+02
1.846184925971573421e+02
1.722342850825050107e+02
1.864182638630673239e+02
1.860369034991214221e+02
4.504687286688246672e+01
1.019467003489428834e+02
1.455989550229813290e+02
2.454638943116304404e+02
1.121834138039366735e+02
3.988223502472777682e+01
2.207341587525615410e+02
1.337928717929679010e+02
1.313177450494269465e+02
1.637364508105911796e+02
1.583831403899929740e+02
2.519297144111147446e+01
1.262945230751622745e+02
1.296582372110563597e+02
1.283522602063877116e+02
2.324284445935243184e+02
1.217974066040277705e+02
1.014381449940813553e+02
5.463681428192022338e+01
1.652613156420406995e+02
9.484014815435925527e+01
2.199196714131851422e+02
1.753482640192247004e+02
1.737670878694663088e+02
1.910021427714522133e+02
9.028464675957194174e+01
8.758017980165854510e+01
1.665269258700041348e+02
1.955260556547951580e+02
1.322471023931117884e+02
8.030019287597156108e+01
1.539462921179617467e+02
3.680622345553008756e+01
2.528000294673574047e+02
1.153383340135596455e+02
1.333889239282283654e+02
4.170389710056938526e+01
1.918542473296095068e+02
1.424113762726571508e+02
