mean,std,max_time,avg_time
138.68,1.20,6.84,2.54
195.76,16.00,4.75,2.20
255.24,10.91,4.84,2.11
143.23,0.00,4.60,1.88
194.60,1.91,4.77,2.03
58.46,0.21,4.13,1.93
264.30,6.71,53.97,5.76
246.58,21.21,30.39,3.18
122.48,2.03,9.12,2.81
186.42,3.45,4.38,1.87
