mean,std,max_time,avg_time
182.02,0.00,2.70,0.32
180.27,0.00,0.06,0.05
201.04,0.00,0.07,0.06
144.41,0.00,0.07,0.06
166.78,0.00,0.07,0.05
66.78,0.00,0.12,0.06
285.96,0.00,0.06,0.05
261.61,0.00,0.07,0.06
110.68,0.00,0.06,0.05
153.22,0.00,0.06,0.05
