Day,Hour,Price,Occupancy_R1,Occupancy_R2,Temp_Room1,Temp_Room2,Power_Heater1,Power_Heater2,Ventilation_On,Humidity,Cost
0,0,4.311188506349689,32.969097664154,15.4710408718597,21.0,21.0,0.0,0.0,0,40.0,0.0
0,1,3.524664059340214,34.098941577065816,19.416994739003783,19.259381953283082,18.909420817437194,0.4372591903239136,0.6259097863313872,0,48.71922493648246,3.7473134810224535
0,2,3.0272179616268238,33.61700679934285,20.760379683143615,17.999999999999986,17.999999999999986,3.0,3.0,0,58.35209347337499,18.16330776976094
0,3,3.082559734341235,35.44515142724666,24.827505106282526,19.77963503767436,19.522502495350373,3.0,3.0,0,68.14002304022256,18.495358406047412
0,4,3.3083678532011027,32.503181227782214,30.0,21.44900013536995,21.313786971647865,3.0,3.0,1,78.98910121625781,26.46694282560882
0,5,4.192301144705626,30.24481328432489,29.73411686413934,22.415740946467835,22.406241271028815,0.0,0.0,1,75.23967383725861,8.384602289411252
0,6,5.470418023367315,24.59216549300006,29.67855933903202,20.37336331224414,20.36599928647213,1.6834804059331354,1.5054954519600194,1,71.03588126398216,28.385867055836588
0,7,6.3308398830607695,25.693215591757046,25.438845242704595,20.049637379662144,19.97558951034127,0.0931856697489657,0.07605871593375824,1,65.80461173374793,13.733138872985847
0,8,7.047661207485221,29.555435016300834,22.523491114894377,18.0,18.0,1.301596397986465,1.4422352760145962,0,60.00838268395103,19.337596048726514
0,9,6.712330271902297,26.97291570405082,18.75010821670726,18.0,18.0,0.0,0.0,0,69.38258938756616,0.0
1,0,7.3321530013852945,25.7342414983848,16.144992366405123,21.0,21.0,0.8497492156398572,0.4923079726530233,0,40.0,9.840168641172353
1,1,8.648140847410337,22.844535639400753,19.673001215705757,19.964434045607554,19.415207819981127,0.14735947985350917,0.046022300639496194,0,47.53826209566218,1.6723928750264991
1,2,7.884593167844987,28.60173119013869,21.42300550499739,17.999999999999986,18.0,3.0,2.5046586235586865,0,55.19141872958136,43.401993774629815
1,3,6.095926729207571,24.350130853755847,23.510292489765714,19.679329525490285,19.040413635346145,3.0,0.764020767439952,0,64.19587133470586,22.9451948055296
1,4,4.919507707126695,34.47682771181968,22.089877515941293,20.907754754242372,18.846653521445763,3.0,2.72409021300712,1,72.81074753653974,37.9987213334304
1,5,4.594508577541502,32.21286023602414,21.621067257463682,20.812560191689048,20.90724177061758,3.0,0.0,1,67.9927544775367,22.97254288770751
1,6,4.360500787747049,37.020633654644946,21.88869592552539,22.032370324597746,18.792129991347977,0.0,0.0,1,62.68286142636451,8.721001575494098
1,7,3.572867359133523,35.76509059783254,21.116303834092513,18.168106863593493,18.837540208986034,0.43903690526118266,0.9328426441537405,0,58.28654075079517,4.901543662767384
1,8,3.301405384378153,40.347095621587265,23.989495761154217,17.999999999999986,17.999999999999986,3.0,3.0,0,68.52519174854167,19.808432306268916
1,9,3.5056575759904742,35.797588669947196,25.974328291593814,19.91423681411925,19.587084816910586,3.0,3.0,1,80.10577819743514,28.045260607923794
2,0,7.6479743854573785,27.721293233033787,22.818338600598924,21.0,21.0,0.0,0.0,0,40.0,0.0
2,1,8.017705861,26.389921148875032,25.80282108578918,19.154425864660677,19.05636677201198,0.5347588527295919,0.5170831261966988,0,49.09713373005388,8.43335959928316
2,2,8.275328396050925,27.307563536933053,23.790638297941634,18.0,18.0,1.3465538275738065,1.416892332353651,0,58.49182733229344,22.868424478205576
2,3,8.302920910912846,29.69078795928531,23.286231067100058,17.999999999999986,18.0,3.0,2.872103282246176,0,67.68950366257089,48.75560913320173
2,4,7.654257442106276,27.937397972883993,21.629977523834345,19.886520857498184,19.630533001900655,3.0,1.1431506833956178,1,77.22536708732025,47.02125683636117
2,5,6.167881551658359,31.100262650557788,23.35104297589282,20.845729116160012,18.939527747253898,3.0,2.8431760503324064,1,71.14749467672955,48.37578086725392
2,6,6.241061387746969,25.032606994366216,22.26226348177931,20.8394406362115,21.099492703722436,3.0,0.8871222100430458,1,65.94872968949066,36.741891110047256
2,7,4.8338865423944295,26.46592526731451,22.386144388702185,21.95488505129672,19.708584770834747,3.0,0.0,0,59.46180637519686,14.501659627183288
2,8,4.217550966233871,25.930922895586534,18.918147165354213,22.03363998154864,19.625934448114986,0.0,0.0,0,68.25517891327986,0.0
2,9,4.289198920373119,32.362336053017174,16.345033352656657,18.81156602293283,19.39362216835828,0.0,0.0,1,76.32801152424919,8.578397840746238
3,0,3.3048012340210855,32.26903443186937,16.978933102062314,21.0,21.0,0.0,0.0,0,40.0,0.0
3,1,3.382099322077719,33.350904657636065,21.705784834987917,19.24538068863739,18.93957866204125,0.4383256013437986,0.5794873898179169,0,48.864634156107705,3.442344627409933
3,2,3.4538076971036067,30.62293243831953,25.37128895299335,18.0,18.0,1.2802464495460764,1.3852793192526143,0,58.77483826478002,9.206213417104927
3,3,4.115665861886264,33.82197200642916,26.56330134276599,17.999999999999986,18.0,3.0,2.8140618223109293,0,68.85379811521634,23.928735760981333
3,4,4.358241910538685,35.765225339686424,30.0,19.96914453844106,19.638032947478727,3.0,2.7329411406858135,1,79.72314731807145,33.702028171065734
3,5,5.112308244964565,32.03362218255116,27.959886492459493,21.031572735125767,20.748542846306556,3.0,1.4823793113894155,1,76.56088787921502,33.13992120060382
3,6,5.275780035,31.57855164606743,25.377559558274285,21.999269971972687,20.48508353620603,3.0,0.0,1,72.35971944071693,26.378900175000002
3,7,4.389079756,35.46929499083572,26.55382495872718,22.065107244549257,19.395343333523392,0.0,0.0,0,67.61181945749844,0.0
3,8,4.156893335917718,31.929797814504514,27.62621569512222,19.05882917160801,19.681448944273598,0.6275910239758318,0.9004485981631518,1,78.77598104841977,14.665684394123204
3,9,4.0439465371615455,32.215008627000515,30.0,18.0,18.0,0.0,0.0,1,74.49606348015257,8.087893074323091
4,0,6.769341992482144,31.365327650566044,22.007154082152155,21.0,21.0,0.0,0.0,0,40.0,0.0
4,1,7.224936543967067,31.633591567781178,24.303463872958442,19.22730655301132,19.040143081643045,0.41775545206762343,0.5082089645535919,0,49.607046711889275,6.6900341520597655
4,2,6.859592786501511,36.351463928442385,28.94298127296512,17.999999999999986,17.999999999999986,3.0,3.0,0,59.675716691222405,41.157556719009065
4,3,6.614926951011565,41.51534535158693,28.31894209058969,19.83432418025635,19.686154527146805,3.0,3.0,1,71.42871682747575,52.91941560809252
4,4,5.722686684749252,35.319450745222504,30.0,20.98500197570921,20.76552480642213,3.0,3.0,1,68.99888856706754,45.78149347799402
4,5,5.055002876401586,37.37420676699273,23.27484619726643,22.003909589782975,21.96336372566465,0.0,3.0,1,65.75638970120758,25.27501438200793
4,6,4.097149072681395,39.33264963313126,24.774068632747117,20.126675247673536,22.856851795514505,0.0,0.0,1,61.67321923477422,8.19429814536279
4,7,2.9332928388326955,38.29068417179338,28.890937409379404,20.081471742585872,18.9712471582259,0.43429140054034576,0.2892189604806319,1,58.21242852263234,7.988853438469483
4,8,3.3875229582215765,35.002111755189766,28.660241505949053,18.0,18.0,1.1926628632086889,1.3195002681935009,0,55.305120407243436,8.510010282422725
4,9,3.819165767252922,36.35705484637751,25.931235655029987,18.0,18.0,0.0,0.0,0,66.76434399424842,0.0
5,0,6.053035409,32.81367886473842,16.657447977782923,21.0,21.0,0.0,0.0,0,40.0,0.0
5,1,4.233234238138066,31.606218228676816,19.96428241608611,19.25627357729477,18.93314895955566,0.4738092848171256,0.6097106157472005,0,48.90480283165384,4.586793540772859
5,2,2.4661025689868654,33.86182316647451,20.925934954490288,18.0,18.0,1.2154686349829937,1.4741863992226776,0,58.18749294771116,6.632965189543062
5,3,0.798518197,35.28074154611529,23.09794250018918,18.0,18.0,1.7016800707652102,1.9453360516837321,1,68.04928940948483,4.509245132527861
5,4,0.6557757408914365,33.91224422051305,22.42086331979994,18.0,18.0,3.0,3.0,1,63.55745253781963,5.246205927131492
5,5,1.1717751016307383,30.050576373092493,25.934881365978743,19.420949982722746,19.191122364708484,3.0,3.0,1,58.69741189507597,9.374200813045906
5,6,1.8619332025219248,27.15033819019525,26.66058708679685,20.541969941103766,20.52860432636577,1.788566936048369,2.797682072199084,1,53.774794288108794,12.26315570853303
5,7,2.429613073165737,30.809830415752778,24.771664835559893,20.35403237631535,21.357362174819496,0.0,0.0,0,48.46076083796737,0.0
5,8,3.3176841873575342,39.74787077635845,25.835303734454218,19.62952872441384,19.20776647325874,0.0,0.03595184699747023,0,58.46542998320365,0.11927687428980442
5,9,4.35395057,38.642500379275994,23.630791157105108,18.11577081849408,18.0,0.0,0.0,1,70.27040139514993,8.70790114
6,0,7.267481148619879,29.01257819165574,17.67497995388691,21.0,21.0,3.0,3.0,0,40.0,43.604886891719275
6,1,11.011881008803204,27.85689903172367,23.974966843785936,22.180251563833117,21.95349959907774,0.0,0.0,0,48.40376046619768,0.0
6,2,12.0,31.182821042346838,25.884227092508535,20.140608110918567,20.13099505658643,0.0,0.0,0,57.73349632378941,0.0
6,3,10.928046748362025,27.98713844472981,24.989743376642245,18.65173078976188,18.548642827064754,0.6228471996255003,0.6518687121780995,0,68.00556498806338,13.930155075070662
6,4,9.323647218966974,32.77745991641811,24.364741004408312,18.0,17.999999999999986,1.6017457033591604,3.0,1,77.54140371591035,61.5523479674518
6,5,7.553340719034881,32.079336702378924,25.35062538847351,18.0,19.229999918400647,1.790640165274688,3.0,1,72.8269998816591,51.29201886868305
6,6,6.132322371908845,30.61203285489704,25.1049319935709,18.970226850362657,19.676012483289664,2.9283181436111505,3.0,1,68.16439305801254,48.61900272367746
6,7,5.283389392039514,30.453227872145575,26.515145389293345,20.579939444104173,20.329743593388393,0.0,3.0,0,63.19344673073677,15.850168176118544
6,8,4.362409173376318,30.45012968760041,27.7107732889908,19.073597645019685,22.069894750577372,0.0,0.17336262034764616,1,73.44775391779578,9.481097032077765
6,9,3.3666970512501817,30.312258657576635,30.0,18.780313639291858,18.0,0.0,0.0,1,68.9167164535822,6.733394102500363
7,0,7.090128116,30.779173783334635,20.680614680722346,21.0,21.0,1.9476172359321708,2.700894930872856,0,40.0,32.9585468114324
7,1,9.193204237929365,31.01902742537257,18.15754998488469,21.163200711598865,21.714507224487303,0.0,0.0,0,49.262761923530256,0.0
7,2,9.641724166967741,34.16376251975196,22.508321741686643,19.75533999836701,19.33271849569072,0.0,0.0,0,58.11454585737656,0.0
7,3,8.355168477805561,38.16039673152284,25.907237305463877,18.116803249007088,18.010480884248672,0.9027574618057272,1.115923940899382,0,68.31552102443551,16.866423222614042
7,4,7.596460831600832,36.68750221857296,24.863618834736847,18.0,18.0,1.5235448573160575,1.7600225249927774,1,79.84769515109312,40.136412670832804
7,5,6.549782799705535,35.74779326113881,27.808108123939096,18.0,18.0,1.4850441347772225,1.6438378375212181,1,75.92689694068889,33.593062923880126
7,6,5.576957394085579,36.17754748869626,29.05835644866782,18.0,18.0,1.5337439519135856,1.6761277727141568,1,72.36695919000292,29.055232636900072
