mean,std,max_time,avg_time
182.02,0.00,3.44,0.63
180.27,0.00,3.59,0.65
201.04,0.00,3.61,0.65
144.41,0.00,3.44,0.61
166.78,0.00,3.35,0.63
66.78,0.00,3.16,0.62
285.96,0.00,3.08,0.60
261.61,0.00,3.40,0.61
110.68,0.00,3.23,0.61
153.22,0.00,2.91,0.59
33.79,0.00,3.18,0.59
219.14,0.00,2.78,0.58
243.09,0.00,2.64,0.58
233.38,0.00,2.68,0.56
66.18,0.00,2.66,0.55
104.90,0.00,2.44,0.53
